116th Bill Name,117th Bill Name,Cosine Score,Matches,Short Title,Long Title
116-HB8986,117-HB2842,0.9225865037600206,short,"To designate the facility of the United States Postal Service located at 120 4th Street in Petaluma, California, as the ""Lynn C. Woolsey Post Office Building"".",
116-HB4155,117-HB9304,0.9527128194014454,short,Funding Attorneys for Indigent Removal (FAIR) Proceedings Act,
116-HB8466,117-HB3359,0.9512759041027207,long,,"To provide for a system for reviewing the case files of cold case murders at the instance of certain persons, and for other purposes."
116-HB6334,117-HB2118,0.9545341203073783,short,Securing America From Epidemics Act,
116-HB6994,117-HB4865,0.883390922082229,short,Registration for Index-Linked Annuities Act,
116-HB1242,117-HB2548,0.9422551253981987,short,Cormorant Relief Act,
116-HB332,117-HB5798,0.9566827396808308,short,Arms Sale Oversight Act,
116-HB5934,117-HB1671,0.9448895522975552,long,,"To amend the Fair Debt Collection Practices Act to safeguard access to information for consumers and to stop abusive debt litigation, and for other purposes."
116-HB4539,117-HB372,0.9131710125805441,short,"For the relief of Alirio Palacios Gamez, Hilda Veronica Ramirez Mendez, and Jayro Ivan Juarez Ramirez.",
116-HB5058,117-HB372,0.8483590613822166,short,"For the relief of Alirio Palacios Gamez, Hilda Veronica Ramirez Mendez, and Jayro Ivan Juarez Ramirez.",
116-HB144,117-HB85,0.9714708001131066,short,Old Glory Only Act,
116-HB6511,117-HB722,0.9061091582979315,short,Ensuring Vaccination and Treatment Affordability Act,
116-HB7765,117-HB2266,0.967214247742798,long,,"To amend title II of the Social Security Act to provide for a minimum annual cost-of-living increase for Social Security benefits, and for other purposes."
116-HR479,117-HR189,0.9519154245412516,short & long,Seeking the return of the USS Pueblo to the United States Navy.,Seeking the return of the USS Pueblo to the United States Navy.
116-HB2317,117-HB149,0.9353935356132195,short,Peter J. McGuire Labor Day Landmark Act,
116-HB6961,117-HB3477,0.9525395197858667,short,"To authorize the posthumous honorary promotion to general of Lieutenant General Frank Maxwell Andrews, United States Army.",
116-HB5489,117-HB630,0.9532175796069761,short,Polar Bear Conservation and Fairness Act,
116-HB1759,117-HB1763,0.9777162846914268,short,BRIDGE for Workers Act Building on Reemployment Improvements to Deliver Good Employment for Workers Act,
116-HB4591,117-HB1299,0.961610265118367,short,Fixing America’s Bridges Act,
116-HB1573,117-HB775,0.9892076563682929,short,Disability Voting Rights Act,
116-HB7553,117-HB4424,0.9621614747584208,short,DEFEND Act Deadly Escalation by Foreign Entities Notification and Disclosure Act,
116-HB6049,117-HB7208,0.9675699390734889,short & long,Medical Supply Chain Security Act,"To amend the Federal Food, Drug, and Cosmetic Act to provide enhanced security for the medical supply chain."
116-HB2860,117-HB8407,0.9662594452861138,short,Bots Research Act,
116-HJR68,117-HJR30,0.9421254167748639,short,Proposing a balanced budget amendment to the Constitution of the United States.,
116-HJR55,117-HJR30,0.9763791270633767,short,Proposing a balanced budget amendment to the Constitution of the United States.,
116-HJR22,117-HJR30,0.9347237496963483,short,Proposing a balanced budget amendment to the Constitution of the United States.,
116-HJR99,117-HJR30,0.9547514778635326,short,Proposing a balanced budget amendment to the Constitution of the United States.,
116-HJR6,117-HJR30,0.944742976121662,short,Proposing a balanced budget amendment to the Constitution of the United States.,
116-HJR108,117-HJR30,0.9556627248605013,short,Proposing a balanced budget amendment to the Constitution of the United States.,
116-HJR51,117-HJR30,0.9460053630269694,short,Proposing a balanced budget amendment to the Constitution of the United States.,
116-HB5560,117-HB7567,0.9325668634933127,short,"To amend chapter 77 of title 5, United States Code, to clarify certain due process rights of Federal employees serving in sensitive positions, and for other purposes.",
116-HR468,117-HR520,0.9798679010436963,short,"Expressing the sense of the House of Representatives that the Secretary of Defense should review section 504 of title 10, United States Code, for purposes related to enlisting certain aliens in the Armed Forces.",
116-HB1464,117-HB7137,0.9407158355607393,short & long,CLEAN Act Clean Legislating and Ethical Accountability Now Act,"To enact House Resolution 895, One Hundred Tenth Congress, (establishing the Office of Congressional Ethics) into permanent law."
116-HB9001,117-HB6726,0.9464888020397301,long,,"To amend title 5, United States Code, to provide that a Member of Congress convicted of certain felony offenses relating to sexual abuse shall not be eligible for retirement benefits based on that individual's Member service, and for other purposes."
116-HB5272,117-HB7971,0.9628301365433037,short,SEED Act Supporting Entrepreneurs and Economic Development Act,
116-HB4698,117-HB7422,0.8038075286601766,short,Medical Records Access Fairness Act,
116-HB7583,117-HB3898,0.8779656216891092,short & long,Informing Consumers about Smart Devices Act,To require the disclosure of a camera or recording capability in certain internet-connected devices.
116-HB4935,117-HB626,0.9638337202659718,long,,"To prohibit chemical abortions performed without the presence of a healthcare provider, and for other purposes."
116-HB6452,117-HB3318,0.9664161744438691,short,Railroad Rehabilitation and Improvement Financing Equity Act,
116-HB7283,117-HB5366,0.9737146850372287,short,To amend the Internal Revenue Code of 1986 to provide that certain contributions by government entities are treated as contributions to capital.,
116-HJR40,117-HJR26,0.9806804175314267,short,Proposing an amendment to the Constitution of the United States requiring that the Federal budget be balanced.,
116-HB5283,117-HB5223,0.9689877111908647,long,,"To amend the Richard B. Russell National School Lunch Act to improve direct certification, and for other purposes."
116-HR942,117-HR259,0.9632398410557104,short,"Expressing support for designation of the third Friday of every March, as ""National FIRST Robotics Day"".",
116-HB333,117-HB333,0.9918251702951634,short,Disabled Veterans Tax Termination Act,
116-HB2808,117-HB763,0.9537091812169003,short,Child and Animal Abuse Detection and Reporting Act,
116-HB5900,117-HB3089,0.9397950885162242,short,Accelerating Kids’ Access to Care Act,
116-HB2826,117-HB3573,0.9659617087174399,short,Stop Mental Health Stigma in Our Communities Act,
116-HB1817,117-HB3820,0.969753882294409,short & long,Firearm Due Process Protection Act,"To enforce the requirement that the National Instant Criminal Background Check System make a final disposition of requests to correct its records within 60 days, and for other purposes."
116-HB2180,117-HB2732,0.9616088038494995,short,Domenic and Ed’s Law,
116-HB3940,117-HB1958,0.9712988964210865,long,,"To amend the William Wilberforce Trafficking Victims Protection Reauthorization Act of 2008 to provide for the expedited removal of unaccompanied alien children who are not victims of a severe form of trafficking in persons and who do not have a fear of returning to their country of nationality or last habitual residence, and for other purposes."
116-HB2751,117-HB7475,0.9600534732845007,short,Mamas First Act,
116-HB8752,117-HB108,0.9516073159811289,short,National Medal of Honor Monument Act,
116-HB4635,117-HB3066,0.9459501012117791,short,Guam Cigarette Tax Enforcement Act,
116-HB8214,117-HB4259,0.9730371558879569,long,,"To direct the Secretary of Commerce, acting through the Director of the National Institute of Standards and Technology, to direct the Institute to establish a robust program focusing on driving improvements in America's cybersecurity posture by creating more robust digital identity management standards and guidelines."
116-HB7558,117-HB4873,0.9119398108592264,short,FADS Act Foreign Americium Disposal and Storage Act,
116-HB2710,117-HB5331,0.9571460766451303,short,Patient Access to ESRD New Innovative Devices Act,
116-HB1130,117-HB671,0.9062446059297726,short,Fort Pillow National Battlefield Park Study Act,
116-HB3689,117-HB1372,0.9588239696808191,short,Protecting JOBs Act Protecting Job Opportunities for Borrowers Act,
116-HB4957,117-HB1688,0.9870421633110948,short & long,Native American Child Protection Act,To amend the Indian Child Protection and Family Violence Prevention Act.
116-HB5354,117-HB4520,0.9626750626499284,short,"GREEN Streets Act Generating Resilient, Environmentally Exceptional National Streets Act",
116-HB4114,117-HB1237,0.9456942435957251,short & long,Stop Supporting Foreign Interference in Our Democracy Act,"To amend the Federal Election Campaign Act of 1971 to prohibit a person from knowingly providing substantial assistance relating to a contribution or donation by a foreign national, and for other purposes."
116-HB151,117-HB93,0.9355000269798492,short,Eliminating Foreign Intervention in Elections Act,
116-HB6285,117-HB364,0.9475541578167561,long,,"To amend title 10, United States Code, to provide eligibility for TRICARE Select to veterans with service-connected disabilities, and for other purposes."
116-HB8094,117-HB1667,0.9823134174873747,short,Dr. Lorna Breen Health Care Provider Protection Act,
116-HB4556,117-HB7619,0.9266875735840198,long,,"To provide for the publication of OLC opinions, and for other purposes."
116-HJR20,117-HJR71,0.9792255352521771,short,Proposing an amendment to the Constitution of the United States to limit the number of terms that a Member of Congress may serve.,
116-HB2320,117-HB8651,0.7959269720146898,short,Walter Patterson and Werner Foerster Justice and Extradition Act,
116-HB511,117-HB1923,0.9483779471955386,long,,"To amend title 18, United States Code, to protect more victims of domestic violence by preventing their abusers from possessing or receiving firearms, and for other purposes."
116-HB7930,117-HB1923,0.9755412089772804,short & long,Lori Jackson Domestic Violence Survivor Protection Act,"To amend title 18, United States Code, to protect more victims of domestic violence by preventing their abusers from possessing or receiving firearms, and for other purposes."
116-HB7085,117-HB1470,0.904704362341037,short,Ending Qualified Immunity Act,
116-HB8025,117-HB489,0.9379988474874614,short,Protecting Rural Access to Care Act,
116-HB8351,117-HB523,0.5756355982598172,short,Community Health Center Mental Health Screening Act,
116-HB3581,117-HB5825,0.9470908747103008,short,District of Columbia Board of Zoning Adjustment Home Rule Act,
116-HB4140,117-HB4737,0.9439950904917032,short,Foreign Extortion Prevention Act,
116-HB7063,117-HB1535,0.5942867420031104,short,Foreign Influence Transparency Act,
116-HR1148,117-HR82,0.6215019870707205,short,Raising a question of the privileges of the House.,
116-HR304,117-HR82,0.8840807720536692,short,Raising a question of the privileges of the House.,
